ID,Type,SKU,"GTIN, UPC, EAN, or ISBN",Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (Ibs),Length (in),Width (in),Height (in),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Brands,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Attribute 4 name,Attribute 4 value(s),Attribute 4 visible,Attribute 4 global,Attribute 5 name,Attribute 5 value(s),Attribute 5 visible,Attribute 5 global,Meta:_wp_page_template,Meta:woobt_disable,Meta:woobt_discount,Meta:woobt_checked_all,Meta:woobt_separately,Meta:woobt_selection,Meta:woobt_custom_qty,Meta:woobt_sync_qty,Meta:woobt_limit_each_min_default,Meta:woobt_limit_each_min,Meta:woobt_limit_each_max,Meta:woobt_layout,Meta:woobt_position,Meta:woobt_atc_button,Meta:woobt_show_this_item,Meta:woobt_before_text,Meta:woobt_after_text,Meta:goldsmith_loop_product_slider_speed,Meta:goldsmith_showcase_type,Meta:goldsmith_showcase_bg_type,Meta:goldsmith_showcase_custom_bgcolor,Meta:goldsmith_showcase_custom_textcolor,Meta:goldsmith_badge_color,Meta:goldsmith_custom_badge,Meta:goldsmith_product_size_guide,Meta:goldsmith_countdown_text,Meta:goldsmith_product_video_type,Meta:goldsmith_product_video_source_type,Meta:goldsmith_product_popup_video,Meta:goldsmith_product_iframe_video,Meta:goldsmith_product_video_on_shop,Meta:goldsmith_tabs_title,Meta:goldsmith_tabs_content,Meta:goldsmith_product_header_type,Meta:goldsmith_product_header_bgcolor,Meta:goldsmith_product_header_menuitem_color,Meta:goldsmith_product_header_menuitem_hvrcolor,Meta:goldsmith_product_header_svgicon_color,Meta:goldsmith_product_header_counter_bgcolor,Meta:goldsmith_product_header_counter_color,Meta:goldsmith_product_sticky_header_bgcolor,Meta:goldsmith_product_sticky_header_menuitem_color,Meta:goldsmith_product_sticky_header_menuitem_hvrcolor,Meta:goldsmith_product_sticky_header_svgicon_color,Meta:goldsmith_product_sticky_header_counter_bgcolor,Meta:goldsmith_product_sticky_header_counter_color,Meta:goldsmith_product_progressbar_fake_ordered,Meta:_product_360_image_gallery,Meta:_tm_popup_hosted_video_url,Meta:_tm_popup_video_type,Meta:_tm_popup_video_source_type,Meta:_tm_youtube_video_id,Meta:_elementor_edit_mode,Meta:_elementor_template_type,Meta:_elementor_version,Meta:_elementor_edit_mode
,simple,JRO-P728363084,,3.93 cts Untreated Cushion Aquamarine,1,1,catalog,,,,,taxable,,1,1,,0,0,1,,,,,"Our favorite jean meets our favorite decade. Made from premium non-stretch Japanese denim for a vintage-inspired look, the ’90s Cheeky Jean has an easy straight leg, an extra-high rise, and a butt-boosting rear fit. Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.",218.4,262.08,Aquamarine,"Bestseller, Trend",2 - day Delivery,"https://shop.jamsora.com/wp-content/uploads/images/JRO-P728363084/1.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P728363084/2.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P728363084/3.jpg",,,,,,,,,0,,Shape,Cushion,1,1,Dimension,	10.78 x 9.45 x 5.90 MM,1,1,Certificate,IGI,1,1,Carat,3.93,1,1,Gems Type,Aquamarine,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,gallery,hosted,https://shop.jamsora.com/wp-content/uploads/video/JRO-P728363084.mkv,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,JRO-P622486247,,2.6 cts Untreated Round Aquamarine,1,1,catalog,,,,,taxable,,1,1,,0,0,1,,,,,"Our favorite jean meets our favorite decade. Made from premium non-stretch Japanese denim for a vintage-inspired look, the ’90s Cheeky Jean has an easy straight leg, an extra-high rise, and a butt-boosting rear fit. Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.",383.45,460.14,Aquamarine,"Bestseller, Trend",2 - day Delivery,"https://shop.jamsora.com/wp-content/uploads/images/JRO-P622486247/1.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P622486247/2.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P622486247/3.jpg",,,,,,,,,0,,Shape,Round,1,1,Dimension,	8.75 x 8.69 x 5.66 MM,1,1,Certificate,IGI,1,1,Carat,2.6,1,1,Gems Type,Aquamarine,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,gallery,hosted,https://shop.jamsora.com/wp-content/uploads/video/JRO-P622486247.mkv,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,JRO-P214777179,,3.67 cts Untreated Pear Aquamarine,1,1,catalog,,,,,taxable,,1,1,,0,0,1,,,,,"Our favorite jean meets our favorite decade. Made from premium non-stretch Japanese denim for a vintage-inspired look, the ’90s Cheeky Jean has an easy straight leg, an extra-high rise, and a butt-boosting rear fit. Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.",356.9,428.28,Aquamarine,"Bestseller, Trend",2 - day Delivery,"https://shop.jamsora.com/wp-content/uploads/images/JRO-P214777179/1.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P214777179/2.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P214777179/3.jpg",,,,,,,,,0,,Shape,Pear,1,1,Dimension,	13.61 x 8.29 x 4.74 MM,1,1,Certificate,IGI,1,1,Carat,3.67,1,1,Gems Type,Aquamarine,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,gallery,hosted,https://shop.jamsora.com/wp-content/uploads/video/JRO-P214777179.mkv,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,JRO-P953102712,,1.95 cts Untreated Emerald Aquamarine,1,1,catalog,,,,,taxable,,1,1,,0,0,1,,,,,"Our favorite jean meets our favorite decade. Made from premium non-stretch Japanese denim for a vintage-inspired look, the ’90s Cheeky Jean has an easy straight leg, an extra-high rise, and a butt-boosting rear fit. Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.",189.625,227.55,Aquamarine,"Bestseller, Trend",2 - day Delivery,"https://shop.jamsora.com/wp-content/uploads/images/JRO-P953102712/1.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P953102712/2.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P953102712/3.jpg",,,,,,,,,0,,Shape,Emerald,1,1,Dimension,	10.35 x 6.45 x 4.69 MM,1,1,Certificate,IGI,1,1,Carat,1.95,1,1,Gems Type,Aquamarine,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,gallery,hosted,https://shop.jamsora.com/wp-content/uploads/video/JRO-P953102712.mkv,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,JRO-P836665516,,3.34 cts Untreated Oval Aquamarine,1,1,catalog,,,,,taxable,,1,1,,0,0,1,,,,,"Our favorite jean meets our favorite decade. Made from premium non-stretch Japanese denim for a vintage-inspired look, the ’90s Cheeky Jean has an easy straight leg, an extra-high rise, and a butt-boosting rear fit. Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.",324.825,389.79,Aquamarine,"Bestseller, Trend",2 - day Delivery,"https://shop.jamsora.com/wp-content/uploads/images/JRO-P836665516/1.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P836665516/2.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P836665516/3.jpg",,,,,,,,,0,,Shape,Oval,1,1,Dimension,	12.25 x 9.53 x 4.62 MM,1,1,Certificate,IGI,1,1,Carat,3.34,1,1,Gems Type,Aquamarine,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,gallery,hosted,https://shop.jamsora.com/wp-content/uploads/video/JRO-P836665516.mkv,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,JRO-P847046975,,4.63 cts Untreated Emerald Aquamarine,1,1,catalog,,,,,taxable,,1,1,,0,0,1,,,,,"Our favorite jean meets our favorite decade. Made from premium non-stretch Japanese denim for a vintage-inspired look, the ’90s Cheeky Jean has an easy straight leg, an extra-high rise, and a butt-boosting rear fit. Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.",321.625,385.95,Aquamarine,"Bestseller, Trend",2 - day Delivery,"https://shop.jamsora.com/wp-content/uploads/images/JRO-P847046975/1.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P847046975/2.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P847046975/3.jpg",,,,,,,,,0,,Shape,Emerald,1,1,Dimension,	12.13 x 9.19 x 6.79 MM,1,1,Certificate,IGI,1,1,Carat,4.63,1,1,Gems Type,Aquamarine,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,gallery,hosted,https://shop.jamsora.com/wp-content/uploads/video/JRO-P847046975.mkv,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,JRO-P310534795,,2.86 cts Untreated Emerald Aquamarine,1,1,catalog,,,,,taxable,,1,1,,0,0,1,,,,,"Our favorite jean meets our favorite decade. Made from premium non-stretch Japanese denim for a vintage-inspired look, the ’90s Cheeky Jean has an easy straight leg, an extra-high rise, and a butt-boosting rear fit. Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.",316.75,380.1,Aquamarine,"Bestseller, Trend",2 - day Delivery,"https://shop.jamsora.com/wp-content/uploads/images/JRO-P310534795/1.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P310534795/2.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P310534795/3.jpg",,,,,,,,,0,,Shape,Emerald,1,1,Dimension,	11.28 x 7.72 x 5.00 MM,1,1,Certificate,IGI,1,1,Carat,2.86,1,1,Gems Type,Aquamarine,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,gallery,hosted,https://shop.jamsora.com/wp-content/uploads/video/JRO-P310534795.mkv,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,JRO-P994479819,,2.28 cts Untreated Round Aquamarine,1,1,catalog,,,,,taxable,,1,1,,0,0,1,,,,,"Our favorite jean meets our favorite decade. Made from premium non-stretch Japanese denim for a vintage-inspired look, the ’90s Cheeky Jean has an easy straight leg, an extra-high rise, and a butt-boosting rear fit. Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.",316.75,380.1,Aquamarine,"Bestseller, Trend",2 - day Delivery,"https://shop.jamsora.com/wp-content/uploads/images/JRO-P994479819/1.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P994479819/2.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P994479819/3.jpg",,,,,,,,,0,,Shape,Round,1,1,Dimension,	8.42 x 8.20 x 5.58 MM,1,1,Certificate,IGI,1,1,Carat,2.28,1,1,Gems Type,Aquamarine,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,gallery,hosted,https://shop.jamsora.com/wp-content/uploads/video/JRO-P994479819.mkv,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,JRO-P308379101,,2.17 cts Untreated Oval Aquamarine,1,1,catalog,,,,,taxable,,1,1,,0,0,1,,,,,"Our favorite jean meets our favorite decade. Made from premium non-stretch Japanese denim for a vintage-inspired look, the ’90s Cheeky Jean has an easy straight leg, an extra-high rise, and a butt-boosting rear fit. Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.",241.175,289.41,Aquamarine,"Bestseller, Trend",2 - day Delivery,"https://shop.jamsora.com/wp-content/uploads/images/JRO-P308379101/1.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P308379101/2.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P308379101/3.jpg",,,,,,,,,0,,Shape,Oval,1,1,Dimension,	9.73 x 7.48 x 5.21 MM,1,1,Certificate,IGI,1,1,Carat,2.17,1,1,Gems Type,Aquamarine,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,gallery,hosted,https://shop.jamsora.com/wp-content/uploads/video/JRO-P308379101.mkv,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,JRO-P824457300,,3.62 cts Untreated Oval Aquamarine,1,1,catalog,,,,,taxable,,1,1,,0,0,1,,,,,"Our favorite jean meets our favorite decade. Made from premium non-stretch Japanese denim for a vintage-inspired look, the ’90s Cheeky Jean has an easy straight leg, an extra-high rise, and a butt-boosting rear fit. Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.",452.65,543.18,Aquamarine,"Bestseller, Trend",2 - day Delivery,"https://shop.jamsora.com/wp-content/uploads/images/JRO-P824457300/1.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P824457300/2.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P824457300/3.jpg",,,,,,,,,0,,Shape,Oval,1,1,Dimension,	12.08 x 9.65 x 5.23 MM,1,1,Certificate,IGI,1,1,Carat,3.62,1,1,Gems Type,Aquamarine,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,gallery,hosted,https://shop.jamsora.com/wp-content/uploads/video/JRO-P824457300.mkv,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,JRO-P162858280,,2.9 cts Untreated Emerald Aquamarine,1,1,catalog,,,,,taxable,,1,1,,0,0,1,,,,,"Our favorite jean meets our favorite decade. Made from premium non-stretch Japanese denim for a vintage-inspired look, the ’90s Cheeky Jean has an easy straight leg, an extra-high rise, and a butt-boosting rear fit. Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.",282.025,338.43,Aquamarine,"Bestseller, Trend",2 - day Delivery,"https://shop.jamsora.com/wp-content/uploads/images/JRO-P162858280/1.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P162858280/2.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P162858280/3.jpg",,,,,,,,,0,,Shape,Emerald,1,1,Dimension,	10.55 x 8.02 x 6.15 MM,1,1,Certificate,IGI,1,1,Carat,2.9,1,1,Gems Type,Aquamarine,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,gallery,hosted,https://shop.jamsora.com/wp-content/uploads/video/JRO-P162858280.mkv,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,JRO-P708960558,,2.71 cts Untreated Emerald Aquamarine,1,1,catalog,,,,,taxable,,1,1,,0,0,1,,,,,"Our favorite jean meets our favorite decade. Made from premium non-stretch Japanese denim for a vintage-inspired look, the ’90s Cheeky Jean has an easy straight leg, an extra-high rise, and a butt-boosting rear fit. Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.",301.2,361.44,Aquamarine,"Bestseller, Trend",2 - day Delivery,"https://shop.jamsora.com/wp-content/uploads/images/JRO-P708960558/1.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P708960558/2.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P708960558/3.jpg",,,,,,,,,0,,Shape,Emerald,1,1,Dimension,	11.89 x 8.22 x 5.28 MM,1,1,Certificate,IGI,1,1,Carat,2.71,1,1,Gems Type,Aquamarine,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,gallery,hosted,https://shop.jamsora.com/wp-content/uploads/video/JRO-P708960558.mkv,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,JRO-P457753894,,5.01 cts Untreated Emerald Aquamarine,1,1,catalog,,,,,taxable,,1,1,,0,0,1,,,,,"Our favorite jean meets our favorite decade. Made from premium non-stretch Japanese denim for a vintage-inspired look, the ’90s Cheeky Jean has an easy straight leg, an extra-high rise, and a butt-boosting rear fit. Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.",626.45,751.74,Aquamarine,"Bestseller, Trend",2 - day Delivery,"https://shop.jamsora.com/wp-content/uploads/images/JRO-P457753894/1.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P457753894/2.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P457753894/3.jpg",,,,,,,,,0,,Shape,Emerald,1,1,Dimension,	12.93 x 8.95 x 6.28 MM,1,1,Certificate,IGI,1,1,Carat,5.01,1,1,Gems Type,Aquamarine,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,gallery,hosted,https://shop.jamsora.com/wp-content/uploads/video/JRO-P457753894.mkv,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,JRO-P196283577,,2.3 cts Untreated Emerald Aquamarine,1,1,catalog,,,,,taxable,,1,1,,0,0,1,,,,,"Our favorite jean meets our favorite decade. Made from premium non-stretch Japanese denim for a vintage-inspired look, the ’90s Cheeky Jean has an easy straight leg, an extra-high rise, and a butt-boosting rear fit. Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.",191.725,230.07,Aquamarine,"Bestseller, Trend",2 - day Delivery,"https://shop.jamsora.com/wp-content/uploads/images/JRO-P196283577/1.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P196283577/2.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P196283577/3.jpg",,,,,,,,,0,,Shape,Emerald,1,1,Dimension,	11.28 x 7.19 x 5.30 MM,1,1,Certificate,IGI,1,1,Carat,2.3,1,1,Gems Type,Aquamarine,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,gallery,hosted,https://shop.jamsora.com/wp-content/uploads/video/JRO-P196283577.mkv,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,JRO-P303974036,,7.96 cts Untreated Emerald Aquamarine,1,1,catalog,,,,,taxable,,1,1,,0,0,1,,,,,"Our favorite jean meets our favorite decade. Made from premium non-stretch Japanese denim for a vintage-inspired look, the ’90s Cheeky Jean has an easy straight leg, an extra-high rise, and a butt-boosting rear fit. Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.",995.325,1194.39,Aquamarine,"Bestseller, Trend",2 - day Delivery,"https://shop.jamsora.com/wp-content/uploads/images/JRO-P303974036/1.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P303974036/2.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P303974036/3.jpg",,,,,,,,,0,,Shape,Emerald,1,1,Dimension,	15.84 x 10.20 x 6.85 MM,1,1,Certificate,IGI,1,1,Carat,7.96,1,1,Gems Type,Aquamarine,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,gallery,hosted,https://shop.jamsora.com/wp-content/uploads/video/JRO-P303974036.mkv,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,JRO-P228083808,,3.94 cts Untreated Pear Aquamarine,1,1,catalog,,,,,taxable,,1,1,,0,0,1,,,,,"Our favorite jean meets our favorite decade. Made from premium non-stretch Japanese denim for a vintage-inspired look, the ’90s Cheeky Jean has an easy straight leg, an extra-high rise, and a butt-boosting rear fit. Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.",437.9,525.48,Aquamarine,"Bestseller, Trend",2 - day Delivery,"https://shop.jamsora.com/wp-content/uploads/images/JRO-P228083808/1.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P228083808/2.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P228083808/3.jpg",,,,,,,,,0,,Shape,Pear,1,1,Dimension,	13.68 x 8.25 x 5.112 MM,1,1,Certificate,IGI,1,1,Carat,3.94,1,1,Gems Type,Aquamarine,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,gallery,hosted,https://shop.jamsora.com/wp-content/uploads/video/JRO-P228083808.mkv,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,JRO-P263503977,,2.34 cts Untreated Oval Aquamarine,1,1,catalog,,,,,taxable,,1,1,,0,0,1,,,,,"Our favorite jean meets our favorite decade. Made from premium non-stretch Japanese denim for a vintage-inspired look, the ’90s Cheeky Jean has an easy straight leg, an extra-high rise, and a butt-boosting rear fit. Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.",325.1,390.12,Aquamarine,"Bestseller, Trend",2 - day Delivery,"https://shop.jamsora.com/wp-content/uploads/images/JRO-P263503977/1.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P263503977/2.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P263503977/3.jpg",,,,,,,,,0,,Shape,Oval,1,1,Dimension,	9.56 x 8.09 x 5.75 MM,1,1,Certificate,IGI,1,1,Carat,2.34,1,1,Gems Type,Aquamarine,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,gallery,hosted,https://shop.jamsora.com/wp-content/uploads/video/JRO-P263503977.mkv,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,JRO-P658607332,,2.38 cts Untreated Oval Aquamarine,1,1,catalog,,,,,taxable,,1,1,,0,0,1,,,,,"Our favorite jean meets our favorite decade. Made from premium non-stretch Japanese denim for a vintage-inspired look, the ’90s Cheeky Jean has an easy straight leg, an extra-high rise, and a butt-boosting rear fit. Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.",297.575,357.09,Aquamarine,"Bestseller, Trend",2 - day Delivery,"https://shop.jamsora.com/wp-content/uploads/images/JRO-P658607332/1.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P658607332/2.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P658607332/3.jpg",,,,,,,,,0,,Shape,Oval,1,1,Dimension,	10.49 x 8.15 x 4.35 MM,1,1,Certificate,IGI,1,1,Carat,2.38,1,1,Gems Type,Aquamarine,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,gallery,hosted,https://shop.jamsora.com/wp-content/uploads/video/JRO-P658607332.mkv,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,JRO-P778150540,,2.68 cts Untreated Emerald Aquamarine,1,1,catalog,,,,,taxable,,1,1,,0,0,1,,,,,"Our favorite jean meets our favorite decade. Made from premium non-stretch Japanese denim for a vintage-inspired look, the ’90s Cheeky Jean has an easy straight leg, an extra-high rise, and a butt-boosting rear fit. Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.",260.625,312.75,Aquamarine,"Bestseller, Trend",2 - day Delivery,"https://shop.jamsora.com/wp-content/uploads/images/JRO-P778150540/1.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P778150540/2.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P778150540/3.jpg",,,,,,,,,0,,Shape,Emerald,1,1,Dimension,	11.17 x 7.65 x 4.70 MM,1,1,Certificate,IGI,1,1,Carat,2.68,1,1,Gems Type,Aquamarine,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,gallery,hosted,https://shop.jamsora.com/wp-content/uploads/video/JRO-P778150540.mkv,,,,,,,,,,,,,,,,,,,,,,,,,,,
,simple,JRO-P754616083,,3.67 cts Untreated Emerald Aquamarine,1,1,catalog,,,,,taxable,,1,1,,0,0,1,,,,,"Our favorite jean meets our favorite decade. Made from premium non-stretch Japanese denim for a vintage-inspired look, the ’90s Cheeky Jean has an easy straight leg, an extra-high rise, and a butt-boosting rear fit. Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.",407.9,489.48,Aquamarine,"Bestseller, Trend",2 - day Delivery,"https://shop.jamsora.com/wp-content/uploads/images/JRO-P754616083/1.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P754616083/2.jpg,https://shop.jamsora.com/wp-content/uploads/images/JRO-P754616083/3.jpg",,,,,,,,,0,,Shape,Emerald,1,1,Dimension,	11.49 x 8.70 x 5.70 MM,1,1,Certificate,IGI,1,1,Carat,3.67,1,1,Gems Type,Aquamarine,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,gallery,hosted,https://shop.jamsora.com/wp-content/uploads/video/JRO-P754616083.mkv,,,,,,,,,,,,,,,,,,,,,,,,,,,
